"filename", "language", "PHP", "MS SQL", "XML", "JavaScript", "Markdown", "CSS", "JSON", "YAML", "HTML", "SCSS", "Ruby", "Less", "comment", "blank", "total"
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosCargos\buscarcargos3.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 47
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosEmpresa\actualizar-perfil-empresa-activo.php", "PHP", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 77
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosEmpresa\actualizar-perfil-empresa.php", "PHP", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 77
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosEmpresa\crear-perfil-empresa.php", "PHP", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36, 222
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosImagenes\CambiarImagenEmpresa.php", "PHP", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 42, 118
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosImagenes\CambiarImagenEmpresa1vez.php", "PHP", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 42, 118
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosImagenes\CambiarImagenPerfil.php", "PHP", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 39, 118
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosOfertasEmpleos\ActivarOfertaEmpleo.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosOfertasEmpleos\ActualizarOfertaEmpleo.php", "PHP", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 94
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosOfertasEmpleos\CrearOfertaEmpleo.php", "PHP", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 152
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosOfertasEmpleos\DesactivarOfertaEmpleo.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosOfertasEmpleos\EliminarOfertaTrabajo.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 40
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosOfertasEmpleos\MostrarOfertasEmpleos.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosPaises\BuscarDepartamentosRecluator.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 51
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosPaises\ModelosBuscarDepartamentos.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 66
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosPerfil\actualizar-password.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 45
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosPerfil\actualizar_cuenta.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 45
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosPerfil\eliminarPerfil.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 45
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosRecordatorio\ModeloRecordatorioPerfil.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosReportes\reportes-generales.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosReportes\reportes-seguimientos.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 34
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosSeguimientos\Eliminar-historial-seguimiento.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosSeguimientos\agregar-historial-seguimiento.php", "PHP", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29, 92
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosSeguimientos\agregar-seguimiento.php", "PHP", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30, 90
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosSeguimientos\eliminar-seguimiento.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosSeguimientos\mostrar-seguimiento.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosSeguimientos\mostrar-tablas-seguimientos.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\ModelosSolicitud\solicitar-servicio.php", "PHP", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41, 203
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\candidatos\candidatos.php", "PHP", 526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 309, 858
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\carreras\mostar-carreras.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 53
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\carreras\mostrar-carreras2.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 52
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\chats\EnviarChats.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 32
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\chats\chatslive-scroll.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 33
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\chats\chatslive.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 40
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\notificaciones\NotificarActualizacionCV.php", "PHP", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35, 182
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\Modelos\notificaciones\alertas.php", "PHP", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 78
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\actualizar-cuenta.php", "PHP", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 173
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\actualizar-empresa.php", "PHP", 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 141, 487
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\actualizar-oferta-empleo.php", "PHP", 447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 122, 572
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\actualizar-password.php", "PHP", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39, 186
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\actualizar-perfil-empresa.php", "PHP", 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 131, 478
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\candidatos - copia (2)Funcional.php", "PHP", 757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 248, 1016
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\candidatos - copia.php", "PHP", 683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 204, 892
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\candidatos-postulados.php", "PHP", 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 107, 394
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\candidatos-vistos.php", "PHP", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 281
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\candidatos.php", "PHP", 1191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 437, 1696
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\candidatosFuncional.php", "PHP", 757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 246, 1012
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\chat.php", "PHP", 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 124, 460
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\chats-candidatos.php", "PHP", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 160
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\cpanel-visitante.php", "PHP", 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 447
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\crear-perfil-empresa - copia.php", "PHP", 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 96, 547
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\crear-perfil-empresa.php", "PHP", 468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 119, 590
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\cv-email-destino-comentario.php", "PHP", 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39, 182
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\cv-email-destino.php", "PHP", 422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 117, 559
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\cv-email.php", "PHP", 393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 84, 491
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\cv-pdf - copia.php", "PHP", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 177
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\cv-pdf.php", "PHP", 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 335
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\cv.php", "PHP", 881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 294, 1183
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\ejemploTabal.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 48
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\empresa-trabajos.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 48
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\enviar-solicitud-empresa.php", "PHP", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48, 219
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\inbox.php", "PHP", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 255
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\index.php", "PHP", 310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 102, 413
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\js\RecordatorioInicio.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 33
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\js\subidaImagen.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\nueva-oferta-empleo.php", "PHP", 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 84, 424
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\ofertas-empleos.php", "PHP", 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 102, 389
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\pdf-maquetado.php", "PHP", 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 335
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\phpmailer\Exception.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 40
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\phpmailer\PHPMailer.php", "PHP", 2668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1803, 370, 4841
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\phpmailer\SMTP.php", "PHP", 699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 589, 139, 1427
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\reportes-seguimientos.php", "PHP", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 225
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\reportes.php", "PHP", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 222
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\seguimiento-candidato.php", "PHP", 556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 145, 707
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\seguimientos.php", "PHP", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 172
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\servicio-solicitado.php", "PHP", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 134
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\solicitar-servicio-empresa.php", "PHP", 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 73, 250
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\solicitud-pago.php", "PHP", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 183
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\templates\Instrucciones.php", "PHP", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 156
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\templates\MenuLeft.php", "PHP", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 188
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\templates\MenuRight.php", "PHP", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 71
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\templates\footer.php", "PHP", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 211
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\templates\head.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\templates\header.php", "PHP", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 117
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\templates\script.php", "PHP", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47, 169
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\templates\seguridadCpanel.php", "PHP", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36, 197
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\templates\styles.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 33
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\templetes.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 48
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Empresa\wig.hmtl.php", "PHP", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 66
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\ModelosCargos\bucarcargos.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 40
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\ModelosCargos\buscarcargos2.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 49
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\ModelosCargos\buscarcargos3.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 47
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\ModelosPaises\BuscarDepartamentosRecluator.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 51
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\ModelosPaises\ModelosBuscarDepartamentos.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 68
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\ModelosPerfil\actualizar-password.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 45
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\ModelosPerfil\actualizar_cuenta.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 45
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\ModelosPerfil\eliminarPerfil.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 45
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\ModelosReportes\reportes-generales.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\ModelosReportes\reportes-seguimientos.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 34
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\areas-trabajos\actualizar-areas-trabajos.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\areas-trabajos\agregar-areas-trabajos.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\areas-trabajos\eliminar-areas-trabajos.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\areas-trabajos\mostrar-areas-trabajos.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\cargos-trabajos\actualizar-cargos-trabajos.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\cargos-trabajos\agregar-cargos-trabajos.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\cargos-trabajos\eliminar-cargos-trabajos.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\cargos-trabajos\mostrar-cargos-trabajos.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\carreras\actualizar-carrera.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\carreras\agregar-carrera.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\carreras\eliminar-carrera.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\carreras\mostar-carreras-input.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 53
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\carreras\mostar-carreras.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\carreras\mostrar-carreras2-input.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 52
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\carreras\mostrar-carreras2.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 52
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\departamentos\actualizar-departamentos-pais.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\departamentos\agregar-departamentos-pais.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\departamentos\eliminar-departamentos-pais.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\departamentos\mostrar-departamentos-pais.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\empresas\actualizar-perfil-empresa.php", "PHP", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 83
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\empresas\crear-perfil-empresa.php", "PHP", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42, 229
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\empresas\mostrar-usuarios-empresas.php", "PHP", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 79
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\experienciatecnica\actualizar-experiencia-tecnica.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\experienciatecnica\agregar-experiencia-tecnica.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\experienciatecnica\eliminar-experiencia-tecnica.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\experienciatecnica\mostrar-experiencia-tecnica.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\facultades\actualizar-facultades.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\facultades\agregar-facultad.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 23
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\facultades\eliminar-facultades.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\facultades\mostrar-facultades.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\habilidadespersonales\actualizar-habilidades-personales.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\habilidadespersonales\agregar-habilidad-personal.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\habilidadespersonales\eliminiar-habilidades.personales.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\Soporte\Modelos\habilidadespersonales\mostrar-habilidades.personales.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
